,line,token,lemma
3111,41925,αἰήτου,αἴητος
3112,41927,ὑιδοῦς,ὑϊδοῦς
3113,41936,οὐδὲν,οὐδείς
3114,41944,ὑμεῖς,ὑμεῖς
3115,41974,ταῦτʼ,οὗτος
3116,41981,ἀνεπύθοντο,ἀναπυνθάνομαι
3117,42043,ᾐσθάνετο,αἰσθάνομαι
3118,42097,τινὰ,τις
3119,42103,ἐμὲ,ἐγώ
3120,42105,ἐγὼ,ἐγώ
3121,42108,ὑμᾶς,ὑμεῖς
3122,42116,μου,ἐγώ
3123,42121,ἐὰν,ἐάν
3124,42123,ἐγὼ,ἐγώ
3125,42124,φαίνωμαι,φαίνω
3126,42129,με,ἐγώ
3127,42139,ὑμῖν,ὑμεῖς
3128,42143,ἐμὲ,ἐγώ
3129,42152,ὑμεῖς,ὑμεῖς
3130,42174,μέλλῃ,μέλλω
3131,42188,βαρβάρους,βάρβαρος
3132,42192,ἕω,ἠώς
3133,42200,ὑμᾶς,ὑμεῖς
3134,42223,τοῦτό,οὗτος
3135,42225,ἐπίστασθε,ἐφίστημι
3136,42237,νότος,νότος
3137,42247,βορρᾶς,Βορέας
3138,42252,πλοῖ,πλόος
3139,42264,ὑμᾶς,ὑμεῖς
3140,42269,νότος,νότος
3141,42270,πνέῃ,πνέω
3142,42277,ἐμβιβῶ,ἐμβιβάζω
3143,42280,ἐγὼ,ἐγώ
3144,42283,ἑνὶ,εἷς
3145,42287,ὑμεῖς,ὑμεῖς
3146,42291,ἑκατόν,ἑκατόν
3147,42296,ἐγὼ,ἐγώ
3148,42299,ὑμᾶς,ὑμεῖς
3149,42301,ἐμοὶ,ἐγώ
3150,42304,βουλομένους,βούλομαι
3151,42311,ὑμᾶς,ὑμεῖς
3152,42329,δήπου,δήπου
3153,42338,ἐγὼ,ἐγώ
3154,42340,ἔσομαι,εἰμί
3155,42343,εἷς,εἷς
3156,42345,ὑμεῖς,ὑμεῖς
3157,42370,ἀλλʼ,ἀλλά
3158,42377,ἠλιθίων,ἠλίθιος
3159,42378,κἀμοὶ,ἁμός
3160,42382,ἐγὼ,ἐγώ
3161,42383,ὑφʼ,ὑφή
3162,42387,καίτοι,καίτοι
3163,42390,γʼ,γε
3164,42392,μοι,ἐγώ
3165,42398,ἐγὼ,ἐγώ
3166,42427,ἐπιμελούμενον,ἐπιμελέομαι
3167,42435,ἐγώ,ἐγώ
3168,42436,τινι,τις
3169,42448,ὑμᾶς,ὑμεῖς
3170,42453,ἐμοὶ,ἐγώ
3171,42464,ὑμῶν,ὑμεῖς
3172,42483,ἔχητε,ἔχω
3173,42507,ἡμῖν,ἡμεῖς
3174,42508,βουλεύεσθαι,βουλεύω
3175,42513,κάκιστοί,κακός
3176,42538,τι,τις
3177,42552,χωρία,χωρίον
3178,42565,τινὲς,τις
3179,42577,μοι,ἐγώ
3180,42579,ὑμῶν,ὑμεῖς
3181,42617,οὐδενὶ,οὐδείς
3182,42650,ἐνθέμενος,ἐντίθημι
3183,42663,ξυνωμολόγησαν,συνομολογέω
3184,42672,ἐγὼ,ἐγώ
3185,42674,αἰσθάνομαι,αἰσθάνομαι
3186,42697,ἰσχυρῶν,ἰσχυρός
3187,42716,Κερασοῦντα,Κερασοῦς
3188,42729,ἐξωρμῶμεν,ἐξορμάω
3189,42736,τινὲς,τις
3190,42757,τρεῖς,τρέω
3191,42785,ἐπʼ,ἐπί
3192,42789,μέντοι,μέντοι
3193,42790,σφεῖς,σφεῖς
3194,42803,ἥδεσθαί,ἥδομαι
3195,42826,ἀποφυγόντων,ἀποφεύγω
3196,42827,τινὰς,τις
3197,42838,βαρβάρους,βάρβαρος
3198,42856,τρεῖς,τρέω
3199,42869,ἡμᾶς,ἡμεῖς
3200,42878,ἡμεῖς,ἡμεῖς
3201,42882,ἠχθόμεθά,ἄχθομαι
3202,42885,γεγενημένοις,γίγνομαι
3203,42887,ἐβουλευόμεθα,βουλεύω
3204,42893,ταφείησαν,θάπτω
3205,42899,συγκαθήμενοι,συγκάθημαι
3206,42941,παρʼ,παρά
3207,42953,νὴ,νή
3208,42956,ἡμῶν,ἡμεῖς
3209,42960,ἐγώ,ἐγώ
3210,42968,ὅ,ὁ
3211,42979,οὐδὲν,οὐδείς
3212,42993,τινὶ,τις
3213,42997,μοι,ἐγώ
3214,43011,ἀγορανόμον,ἀγορανόμος
3215,43019,ἀνέκραγεν,ἀνακράζω
3216,43028,συὸς,ὗς
3217,43034,ἐπʼ,ἐπί
3218,43061,ξυνεισέπεσον,συνεισπίπτω
3219,43083,οὐδέν,οὐδείς
3220,43088,λύττα,λύσσα
3221,43091,κυσὶν,κύων
3222,43092,ἡμῖν,ἡμεῖς
3223,43093,ἐμπεπτώκοι,ἐμπίπτω
3224,43099,ἔσται,εἰμί
3225,43105,ἡμῖν,ἡμεῖς
3226,43122,βούλησθε,βούλομαι
3227,43129,βουλόμενος,βούλομαι
3228,43132,ἐφʼ,ἐπί
3229,43134,τι,τις
3230,43138,κἄν,ἐάν
3231,43141,ὑμᾶς,ὑμεῖς
3232,43153,βουλόμενοι,βούλομαι
3233,43154,ποιήσουσιν,ποιέω
3234,43155,ὑμᾶς,ὑμεῖς
3235,43162,ὑμᾶς,ὑμεῖς
3236,43170,ὑμεῖς,ὑμεῖς
3237,43209,πεισόμενοι,πάσχω
3238,43219,ὑμῖν,ὑμεῖς
3239,43221,διαπεπράχασιν,διαπράσσω
3240,43235,ὑμᾶς,ὑμεῖς
3241,43241,ὑμῖν,ὑμεῖς
3242,43256,ἄκριτος,ἄκριτος
3243,43265,ὑμῖν,ὑμεῖς
3244,43271,Κερασοῦντα,Κερασοῦς
3245,43280,ἀφικνῆσθε,ἀφικνέομαι
3246,43311,ἀλλʼ,ἀλλά
3247,43312,ἡμεῖς,ἡμεῖς
3248,43326,ὑμῖν,ὑμεῖς
3249,43331,ἐσομένων,εἰμί
3250,43340,ὑπερδέξια,ὑπερδέξιος
3251,43346,μέντοι,μέντοι
3252,43347,ὑμῖν,ὑμεῖς
3253,43360,τινα,τις
3254,43400,ἡμῖν,ἡμεῖς
3255,43434,οἶδʼ,οἶδα
3256,43438,φαίημεν,φημί
3257,43459,λοιποῦ,λοιπός
3258,43465,ἐὰν,ἐάν
3259,43532,Φιλήσιος,Φιλήσιος
3260,43540,γαυλικῶν,γαυλικός
3261,43543,μείωμα,μείωμα
3262,43552,κατημέλει,καταμελέω
3263,43554,δέκα,δέκα
3264,43591,ἀπωλλύμεθα,ἀπόλλυμι
3265,43603,χειμῶνός,χειμών
3266,43615,μηδʼ,μηδέ
3267,43627,ἑπομένων,ἕπομαι
3268,43659,τίνος,τίς
3269,43660,ἐπλήγης,πλήσσω
3270,43665,σε,σύ
3271,43668,μοι,ἐγώ
3272,43670,ἐδίδους,δίδωμι
3273,43673,ἀλλʼ,ἀλλά
3274,43679,μαχόμενος,μάχομαι
3275,43688,οὐδὲν,οὐδείς
3276,43691,ἐπήρετο,ἐπαίρω
3277,43708,ἡμίονον,ἡμίονος
3278,43722,ἤρετο,ἔρομαι
3279,43732,ναὶ,ναί
3280,43746,συσκήνων,σύσκηνος
3281,43748,διέρριψας,διαρρίπτω
3282,43750,ἀλλʼ,ἀλλά
3283,43769,ἐμὲ,ἐγώ
3284,43775,σῷα,σῶς
3285,43776,ἀπέδωκά,ἀποδίδωμι
3286,43777,σοι,σύ
3287,43781,σὺ,σύ
3288,43782,ἐμοὶ,ἐγώ
3289,43809,ἐγὼ,ἐγώ
3290,43816,εἷς,εἷς
3291,43820,ἠνάγκασα,ἀναγκάζω
3292,43822,σὲ,σός
3293,43834,ἐγὼ,ἐγώ
3294,43838,ἡμῖν,ἡμεῖς
3295,43853,προύπεμψά,προπέμπω
3296,43854,σε,σύ
3297,43865,κατορύξοντα,κατορύσσω
3298,43872,σε,σύ
3299,43899,ἔγωγε,ἐγώ
3300,43906,σε,σύ
3301,43913,μοι,ἐγώ
3302,43924,ἧττόν,ἥσσων
3303,43929,ἐγώ,ἐγώ
3304,43930,σοι,σύ
3305,43936,ἡμεῖς,ἡμεῖς
3306,43943,ἀποθανούμεθα,ἀποθνῄσκω
3307,43977,ἐγώ,ἐγώ
3308,43992,διʼ,διά
3309,43999,μαχομένων,μάχομαι
3310,44019,ἐποιοῦμεν,ποιέω
3311,44023,ἀπωλόμεθα,ἀπόλλυμι
3312,44028,μαλακιζόμενόν,μαλακίζομαι
3313,44033,ἀνίστασθαι,ἀνίστημι
3314,44053,ἀναμένων,ἀναμένω
3315,44054,τινὰς,τις
3316,44056,καθεζόμενος,καθέζομαι
3317,44077,ὁπότε,ὁπότε
3318,44079,καθήμενον,κάθημαι
3319,44083,ἤλαυνον,ἐλαύνω
3320,44092,τινὰ,τις
3321,44098,καθῆσθαι,κάθημαι
3322,44112,ἀποσήπεσθαι,ἀποσήπομαι
3323,44121,ὑμεῖς,ὑμεῖς
3324,44136,ὑμᾶς,ὑμεῖς
3325,44149,λόγχῃ,λόγχη
3326,44166,ἐμοῦ,ἐγώ
3327,44194,μοι,ἐγώ
3328,44203,ἐπʼ,ἐπί
3329,44205,ἐκόλασά,κολάζω
3330,44213,γονεῖς,γονεύς
3331,44226,ἐπʼ,ἐπί
3332,44233,με,ἐγώ
3333,44240,ἐγὼ,ἐγώ
3334,44241,θαρρῶ,θαρσέω
3335,44249,θρασύτερός,θρασύς
3336,44261,οὐδένα,οὐδείς
3337,44268,ὑμᾶς,ὑμεῖς
3338,44275,θάλαττα,θάλασσα
3339,44317,ὑμεῖς,ὑμεῖς
3340,44318,κατεδικάσατε,καταδικάζω
3341,44324,ψήφους,ψῆφος
3342,44330,ὑμῖν,ὑμεῖς
3343,44335,ἐβούλεσθε,βούλομαι
3344,44338,μὰ,μά
3345,44342,ἐπεκουρεῖτε,ἐπικουρέω
3346,44345,ἐμοὶ,ἐγώ
3347,44350,τοιγαροῦν,τοιγάρ
3348,44405,σωφρονῆτε,σωφρονέω
3349,44429,ἀφιᾶσι,ἀφίημι
3350,44435,σωφρονῆτε,σωφρονέω
3351,44445,ἀφήσετε,ἀφίημι
3352,44460,μέμνησθε,μιμνήσκω
3353,44478,συνεξεπόρισά,συνεκπορίζω
3354,44483,οὐδεὶς,οὐδείς
3355,44486,οὐδʼ,οὐδέ
3356,44505,μέμνησθε,μιμνήσκω
3357,44534,περιεγένετο,περιγίγνομαι
3358,44540,Ἀναβάσεως,ἀνάβασις
3359,44542,στιγμα,ϛʹ
3360,44549,διατριβῇ,διατρίβω
3361,44560,λῃζόμενοι,ληΐζομαι
3362,44599,Παφλαγονίας,Παφλαγονία
3363,44620,μήτε,μήτε
3364,44636,βουλεύσοιντο,βουλεύω
3365,44668,κατακείμενοι,κατάκειμαι
3366,44671,σκίμποσιν,σκίμπους
3367,44677,κερατίνων,κεράτινος
3368,44680,οἷς,ὅς
3369,44706,ἥλλοντο,ἅλλομαι
3370,44707,ὑψηλά,ὑψηλός
3371,44738,ἀνέκραγον,ἀνακράζω
3372,44804,στρεφόμενος,στρέφω
3373,44815,προΐδηται,προοράω
3374,44817,ἀπαντᾷ,ἀπαντάω
3375,44829,ταῦτʼ,οὗτος
3376,44863,τὼ,ὁ
3377,44885,μιμούμενος,μιμέομαι
3378,44892,ἕνα,ἕνος
3379,44942,τινὲς,τις
3380,44946,ἐξοπλισάμενοι,ἐξοπλίζω
3381,44968,θεοὺς,θεός
3382,44969,προσόδοις,πρόσοδος
3383,44989,ἐκπεπληγμένους,ἐκπλήσσω
3384,44995,τινὰ,τις
3385,44996,πεπαμένον,πάομαι
3386,44998,εἰσάγει,εἰσάγω
3387,45006,κούφην,κοῦφος
3388,45016,κρότος,κρότος
3389,45037,τρεψάμεναι,τρέπω
3390,45066,μήτε,μήτε
3391,45097,ἀριστερᾷ,ἀριστερός
3392,45111,Ἁρμήνην,Ἁρμήνη
3393,45121,Παφλαγονικῇ,Παφλαγονικός
3394,45123,Μιλησίων,Μιλήσιος
3395,45135,μεδίμνους,μέδιμνος
3396,45166,οὐδέν,οὐδείς
3397,45205,πέντε,πέντε
3398,45233,ἕνα,ἕνος
3399,45234,ἕλοιντο,αἱρέω
3400,45244,ἕνα,ἕνος
3401,45286,ἑνὶ,εἷς
3402,45296,νικώσης,νικάω
3403,45298,πάντα,πᾶς
3404,45317,αὐτῷ,αὐτός
3405,45346,μείζω,μέγας
3406,45352,φίλους,φίλος
3407,45359,ἀφίξεσθαι,ἀφικνέομαι
3408,45362,τυχὸν,τυγχάνω
3409,45365,ἀγαθοῦ,ἀγαθός
3410,45366,τινος,τις
3411,45394,ὅπῃ,ὅπῃ
3412,45407,προειργασμένην,προεργάζομαι
3413,45418,κράτιστον,κράτιστος
3414,45460,καθίστασθαι,καθίστημι
3415,45468,συσταθησόμενος,συνίστημι
3416,45474,φθεγγόμενον,φθέγγομαι
3417,45476,καθήμενον,κάθημαι
3418,45477,μέντοι,μέντοι
3419,45479,ὅνπερ,ὅς
3420,45507,καθημένῳ,κάθημαι
3421,45510,μέντοι,μέντοι
3422,45514,οἰωνόν,οἰωνός
3423,45519,πετόμενον,πέτομαι
3424,45531,θεὸς,θεός
3425,45533,μήτε,μήτε
3426,45556,ἕνα,ἕνος
3427,45585,ἐγώ,ἐγώ
3428,45597,ἄνθρωπός,ἄνθρωπος
3429,45605,δοῦναί,δίδωμι
3430,45606,μοι,ἐγώ
3431,45608,θεοὺς,θεός
3432,45610,τινος,τις
3433,45611,ὑμῖν,ὑμεῖς
3434,45612,ἀγαθοῦ,ἀγαθός
3435,45616,μέντοι,μέντοι
3436,45617,ἐμὲ,ἐγώ
3437,45620,ὑμῶν,ὑμεῖς
3438,45622,Λακεδαιμονίου,Λακεδαιμόνιος
3439,45626,ὑμῖν,ὑμεῖς
3440,45641,δέοισθε,δέω
3441,45662,μου,ἐγώ
3442,45673,Λακεδαιμονίους,Λακεδαιμόνιος
3443,45698,ἐγὼ,ἐγώ
3444,45699,δοκοίην,δοκέω
3445,45703,ἄκυρον,ἄκυρος
3446,45715,σωφρονισθείην,σωφρονίζω
3447,45717,ὃ,ὁ
3448,45719,ὑμεῖς,ὑμεῖς
3449,45727,ἑνὸς,εἷς
3450,45737,ἑλόμενοι,αἱρέω
3451,45740,ἐμὲ,ἐγώ
3452,45762,ἐμὲ,ἐγώ
3453,45770,εὕροιτε,εὑρίσκω
3454,45772,ὑμῖν,ὑμεῖς
3455,45774,ἐμοὶ,ἐγώ
3456,45775,ἀχθόμενον,ἄχθομαι
3457,45777,ἐπεὶ,ἐπεί
3458,45792,Στυμφάλιος,Στυμφάλιος
3459,45803,ὀργιοῦνται,ὀργίζω
3460,45804,Λακεδαιμόνιοι,Λακεδαιμόνιος
3461,45807,σύνδειπνοι,σύνδειπνος
3462,45824,λοχαγεῖν,λοχαγέω
3463,45855,ἀλλʼ,ἀλλά
3464,45864,εἰδῆτε,οἶδα
3465,45867,ὑμῖν,ὑμεῖς
3466,45868,θεοὺς,θεός
3467,45875,ἐγώ,ἐγώ
3468,45881,ᾐσθανόμην,αἰσθάνομαι
3469,45883,ἐθυόμην,θύω
3470,45887,ὑμῖν,ὑμεῖς
3471,45889,ἐμοὶ,ἐγώ
3472,45895,ἐμοὶ,ἐγώ
3473,45901,θεοὶ,θεός
3474,45916,με,ἐγώ
3475,45932,ἀλλʼ,ἀλλά
3476,45952,μέντοι,μέντοι
3477,45958,ἑλόμενοι,αἱρέω
3478,45970,τι,τις
3479,45998,μέντοι,μέντοι
3480,45999,ἐμὲ,ἐγώ
3481,46000,εἵλεσθε,αἱρέω
3482,46005,ἐγὼ,ἐγώ
3483,46006,πειράσομαι,πειράω
3484,46008,τι,τις
3485,46011,ὑμᾶς,ὑμεῖς
3486,46016,ὑμεῖς,ὑμεῖς
3487,46026,ἀναξόμενοι,ἀνάγω
3488,46069,Ἰασονίαν,Ἰασόνιος
3489,46092,Ἴριος,
3490,46127,Χερρονήσῳ,Χερσόνησος
3491,46142,δεικνύασι,δείκνυμι
3492,46161,μεδίμνους,μέδιμνος
3493,46165,κεράμια,κεράμιον
3494,46169,εἴκοσι,εἴκοσι
3495,46172,ἑκατόν,ἑκατόν
3496,46224,πειρῶνται,πειράω
3497,46227,σιτηρέσιον,σιτηρέσιον
3498,46229,τὺ,σύ
3499,46238,τριῶν,τρεῖς
3500,46244,ἐπισιτισάμενοι,ἐπισιτίζομαι
3501,46245,πορευσόμεθα,πορεύω
3502,46251,ἐμοὶ,ἐγώ
3503,46258,ἔλαττον,ἐλάσσων
3504,46261,κυζικηνούς,Κυζικηνός
3505,46277,καθημένων,κάθημαι
3506,46286,τι,τις
3507,46296,προυβάλλοντο,προβάλλω
3508,46310,Ξενοφῶντα,Ξενοφῶν
3509,46349,Στυμφάλιον,Στυμφάλιος
3510,46366,ποιήσοιεν,ποιέω
3511,46373,βουλεύσεσθαι,βουλεύω
3512,46394,ἐκέκλειντο,κλείω
3513,46445,Πελοποννησίων,Πελοποννήσιος
3514,46451,παρεχόμενον,παρέχω
3515,46478,κατειργασμένους,κατεργάζομαι
3516,46489,ʽκαὶ,
3517,46500,Ἀχαιοἴ,
3518,46517,ποιοῖντο,ποιέω
3519,46552,νικώσης,νικάω
3520,46554,τι,τις
3521,46555,δοκοίη,δοκέω
3522,46565,Χειρισόφῳ,Χειρίσοφος
3523,46572,ἀφʼ,ἀπό
3524,46577,μέντοι,μέντοι
3525,46622,μηδεὶς,μηδείς
3526,46625,ἀλλʼ,ἀλλά
3527,46647,γεγενημένοις,γίγνομαι
3528,46661,τι,τις
3529,46699,θεὸς,θεός
3530,46713,Ἀχαιοὶ,Ἀχαιός
3531,46721,Χειρισόφῳ,Χειρίσοφος
3532,46730,πελτασταὶ,πελταστής
3533,46748,πελτασταὶ,πελταστής
3534,46760,τετταράκοντα,τεσσαράκοντα
3535,46767,διαπραξάμενοι,διαπράσσω
3536,46780,λάβοιεν,λαμβάνω
3537,46824,ἠσθένει,ἀσθενέω
3538,46870,τριάκοντα,τριάκοντα
3539,46893,σύνδυο,σύνδυο
3540,46913,ἀνδράποδά,ἀνδράποδον
3541,46920,περιεβάλλοντο,περιβάλλω
3542,46931,διέφευγον,διαφεύγω
3543,46938,χειρῶν,χείρ
3544,46949,ἑνὸς,εἷς
3545,46957,συγκείμενον,σύγκειμαι
3546,46985,ἀποκτιννύασι,ἀποκτείνω
3547,46988,ἄλλους,ἄλλος
3548,46995,δέκα,δέκα
3549,46999,ὀκτὼ,ὀκτώ
3550,47076,τοξότην,τοξότης
3551,47081,ἱππέα,ἱππεύς
3552,47090,ὁπότε,ὁπότε
3553,47101,ἐπετίθεντο,ἐπιτίθημι
3554,47111,οὐδείς,οὐδείς
3555,47145,ἄλλα,ἄλλος
3556,47159,ἀλλʼ,ἀλλά
3557,47193,πρεσβύταις,
3558,47218,γεγενημένα,γίγνομαι
3559,47249,σκοποὺς,σκοπός
3560,47272,τινὸς,τις
3561,47284,ἡμῖν,ἡμεῖς
3562,47302,ἡμῖν,ἡμεῖς
3563,47326,ἡμεῖς,ἡμεῖς
3564,47328,ἀποδραίημεν,ἀποδιδράσκω
3565,47330,οὐδαμοῖ,οὐδαμοῖ
3566,47352,πολέμιοι,πολέμιος
3567,47376,πλοῖά,πλοῖον
3568,47379,ἀποπλευσούμεθα,ἀποπλέω
3569,47385,μιᾶς,εἷς
3570,47398,μόνοις,μόνος
3571,47399,κάκιόν,κακός
3572,47416,παρασκευασαμένους,παρασκευάζω
3573,47436,θεὸς,θεός
3574,47457,ἐντιμοτέρους,ἔντιμος
3575,47461,ἀλλʼ,ἀλλά
3576,47462,ἕπεσθαι,ἕπομαι
3577,47473,δύνησθε,δύναμαι
3578,47479,στρατοπεδευσώμεθα,στρατοπεδεύω
3579,47495,Τιμασίων,Τιμασίων
3580,47508,μηδὲν,μηδείς
3581,47509,ἡμᾶς,ἡμεῖς
3582,47514,ἡγεῖτο,ἡγέομαι
3583,47520,γυμνήτων,γυμνής
3584,47552,ἐφʼ,ἐπί
3585,47561,ἐπιπαριόντες,
3586,47577,τινι,τις
3587,47614,τετταράκοντα,τεσσαράκοντα
3588,47648,προσευξάμενοι,προσεύχομαι
3589,47652,συνταξάμενοι,συντάσσω
3590,47661,Τιμασίων,Τιμασίων
3591,47690,ʽκαὶ,
3592,47698,στράτευμἀ,
3593,47709,καταλελειμμένους,καταλείπω
3594,47720,γεγενημένον,γίγνομαι
3595,47735,ἀπιόντες,
3596,47759,συσκευασάμενοι,συσκευάζω
3597,47762,βουλόμενοι,βούλομαι
3598,47821,ᾤμεθα,οἴομαι
3599,47822,ὑμᾶς,ὑμεῖς
3600,47831,ἑωρῶμεν,ὁράω
